datetime,open,high,low,close,volume
2026-04-28 09:15,112.32,112.95,111.29,112.64,0
2026-04-28 10:15,112.58,112.86,112.2,112.3,1877477
2026-04-28 11:15,112.28,112.3,111.72,111.86,2369757
2026-04-28 12:15,111.9,112.0,111.5,111.5,1601844
2026-04-28 13:15,111.53,111.89,111.52,111.58,1227107
2026-04-28 14:15,111.58,111.63,111.25,111.36,5356227
2026-04-28 15:15,111.31,111.5,111.25,111.49,1404703
2026-04-29 09:15,111.64,112.24,111.28,111.65,0
2026-04-29 10:15,111.66,111.95,111.61,111.77,1932285
2026-04-29 11:15,111.77,112.49,111.77,112.45,2106532
2026-04-29 12:15,112.48,112.6,112.32,112.39,861389
2026-04-29 13:15,112.4,112.48,111.55,111.69,1103174
2026-04-29 14:15,111.7,111.7,111.17,111.24,1900071
2026-04-29 15:15,111.22,111.28,110.87,111.28,1080877
2026-04-30 09:15,109.92,110.24,108.72,108.85,0
2026-04-30 10:15,108.85,109.06,108.11,108.49,3510724
2026-04-30 11:15,108.49,108.9,108.35,108.9,1315404
2026-04-30 12:15,108.95,109.3,108.8,109.19,1476976
2026-04-30 13:15,109.19,109.6,109.0,109.17,1359355
2026-04-30 14:15,109.17,109.69,109.04,109.4,2488613
2026-04-30 15:15,109.32,109.59,109.28,109.59,1294609
2026-05-04 09:15,109.62,111.68,109.62,110.58,0
2026-05-04 10:15,110.5,110.54,109.55,109.9,2773388
2026-05-04 11:15,109.94,110.25,109.57,109.63,957757
2026-05-04 12:15,109.58,109.81,108.94,109.09,1955556
2026-05-04 13:15,109.09,109.09,108.21,108.89,2445073
2026-05-04 14:15,108.92,109.19,108.45,108.87,1710887
2026-05-04 15:15,108.87,108.95,108.5,108.68,1889140
2026-05-05 09:15,108.65,109.19,107.84,108.65,0
2026-05-05 10:15,108.65,109.43,108.2,109.31,2487204
2026-05-05 11:15,109.35,109.4,108.75,109.11,3936914
2026-05-05 12:15,109.14,111.27,105.53,108.04,19810422
2026-05-05 13:15,108.05,110.37,106.41,107.8,20064426
2026-05-05 14:15,107.8,108.58,107.45,107.95,3801606
2026-05-05 15:15,107.91,108.06,107.81,108.0,1989717
2026-05-06 09:15,110.67,111.7,109.51,109.73,0
2026-05-06 10:15,109.72,109.74,108.9,109.28,3528824
2026-05-06 11:15,109.29,109.35,108.75,108.85,2147514
2026-05-06 12:15,108.83,108.9,107.89,108.45,3292862
2026-05-06 13:15,108.44,108.98,108.34,108.93,3375946
2026-05-06 14:15,108.97,110.49,108.93,110.06,15227200
2026-05-06 15:15,110.08,110.32,109.98,110.3,4520985
2026-05-07 09:15,110.8,110.88,109.1,109.49,0
2026-05-07 10:15,109.49,109.85,109.11,109.22,2721951
2026-05-07 11:15,109.21,110.18,109.05,109.6,2533538
2026-05-07 12:15,109.59,109.95,109.31,109.49,4762141
2026-05-07 13:15,109.5,109.68,109.2,109.38,2548971
