datetime,open,high,low,close,volume
2026-04-28 09:15,4418.0,4471.3,4403.2,4468.9,0
2026-04-28 10:15,4468.0,4475.0,4462.3,4466.3,65510
2026-04-28 11:15,4466.3,4466.4,4441.8,4441.8,108831
2026-04-28 12:15,4442.4,4446.9,4417.4,4437.1,123006
2026-04-28 13:15,4437.6,4445.0,4425.0,4437.8,86144
2026-04-28 14:15,4437.3,4440.5,4415.0,4418.8,80855
2026-04-28 15:15,4418.8,4420.0,4408.9,4417.0,45551
2026-04-29 09:15,4429.0,4464.5,4410.4,4461.0,0
2026-04-29 10:15,4459.6,4472.4,4443.1,4467.1,76748
2026-04-29 11:15,4467.1,4468.5,4435.0,4448.2,95255
2026-04-29 12:15,4448.7,4454.2,4436.0,4436.8,84078
2026-04-29 13:15,4436.9,4440.6,4423.0,4436.0,84934
2026-04-29 14:15,4436.3,4445.5,4424.0,4445.5,166890
2026-04-29 15:15,4443.9,4448.1,4420.0,4420.0,106310
2026-04-30 09:15,4424.3,4424.3,4363.8,4368.0,0
2026-04-30 10:15,4370.5,4388.2,4358.0,4364.4,57436
2026-04-30 11:15,4362.1,4389.9,4360.1,4389.9,106616
2026-04-30 12:15,4390.0,4391.9,4372.3,4379.2,109382
2026-04-30 13:15,4379.3,4390.5,4378.8,4387.0,96104
2026-04-30 14:15,4387.2,4410.0,4381.6,4388.1,251244
2026-04-30 15:15,4388.1,4388.1,4378.1,4385.2,123608
2026-05-04 09:15,4401.1,4447.3,4375.0,4413.1,0
2026-05-04 10:15,4411.9,4418.7,4391.0,4394.7,59459
2026-05-04 11:15,4395.3,4406.4,4375.0,4375.0,72600
2026-05-04 12:15,4375.2,4399.4,4365.1,4395.0,101133
2026-05-04 13:15,4394.8,4394.8,4366.0,4374.7,78696
2026-05-04 14:15,4376.0,4379.9,4357.1,4365.5,134125
2026-05-04 15:15,4365.5,4368.4,4352.8,4363.0,66943
2026-05-05 09:15,4352.0,4397.0,4337.7,4378.1,0
2026-05-05 10:15,4378.0,4385.0,4350.7,4354.4,83946
2026-05-05 11:15,4353.0,4394.8,4347.4,4372.2,181694
2026-05-05 12:15,4372.2,4386.8,4340.0,4356.7,156979
2026-05-05 13:15,4358.0,4373.7,4353.5,4372.5,123900
2026-05-05 14:15,4372.0,4378.8,4360.8,4367.5,115998
2026-05-05 15:15,4369.0,4393.2,4367.5,4390.0,85505
2026-05-06 09:15,4401.1,4440.0,4312.9,4322.8,0
2026-05-06 10:15,4323.7,4334.0,4298.7,4301.4,242480
2026-05-06 11:15,4301.4,4338.3,4300.0,4336.6,113235
2026-05-06 12:15,4337.0,4339.0,4304.0,4326.0,295005
2026-05-06 13:15,4326.0,4334.5,4314.1,4332.0,131127
2026-05-06 14:15,4332.0,4365.3,4327.0,4360.4,265527
2026-05-06 15:15,4360.5,4364.2,4340.5,4360.0,138911
2026-05-07 09:15,4349.9,4357.5,4300.2,4309.0,0
2026-05-07 10:15,4309.9,4324.6,4261.0,4271.7,262392
2026-05-07 11:15,4272.0,4359.6,4269.1,4285.4,248691
2026-05-07 12:15,4285.1,4306.4,4272.9,4299.0,145415
2026-05-07 13:15,4299.1,4311.9,4286.3,4308.1,161264
2026-05-07 14:15,4308.0,4314.7,4302.8,4305.2,307488
2026-05-07 15:15,4305.0,4310.0,4305.0,4310.0,89884
2026-05-08 09:15,4309.0,4333.0,4280.0,4301.0,0
2026-05-08 10:15,4301.5,4309.6,4283.0,4305.1,88307
2026-05-08 11:15,4306.0,4314.5,4283.7,4294.8,95064
2026-05-08 12:15,4295.0,4295.9,4273.9,4282.4,63543
2026-05-08 13:15,4282.5,4550.0,4219.3,4537.2,1644435
2026-05-08 14:15,4536.1,4605.0,4497.0,4514.0,2272074
2026-05-08 15:15,4512.5,4520.0,4491.6,4509.0,428835
2026-05-11 09:15,4369.7,4375.2,4152.0,4164.5,0
2026-05-11 10:15,4164.5,4240.6,4156.5,4210.8,927209
2026-05-11 11:15,4210.0,4236.5,4206.0,4236.5,704893
2026-05-11 12:15,4236.9,4238.3,4215.0,4233.0,447424
2026-05-11 13:15,4233.0,4247.9,4220.1,4243.8,477269
2026-05-11 14:15,4244.7,4263.9,4196.0,4206.8,980202
2026-05-11 15:15,4206.7,4215.4,4191.8,4199.9,295503
2026-05-12 09:15,4175.7,4212.5,4160.0,4180.0,0
2026-05-12 10:15,4181.8,4185.0,4117.4,4118.0,282053
2026-05-12 11:15,4119.3,4135.1,4110.0,4128.8,205930
2026-05-12 12:15,4128.8,4134.9,4105.1,4118.2,142902
2026-05-12 13:15,4118.0,4133.6,4090.6,4098.2,260040
2026-05-12 14:15,4098.8,4100.0,4047.0,4047.1,499668
2026-05-12 15:15,4048.6,4058.4,4048.0,4055.0,180863
2026-05-13 09:15,4020.7,4088.9,3988.0,3997.9,0
2026-05-13 10:15,3997.5,4036.4,3995.0,4032.4,368634
2026-05-13 11:15,4033.3,4094.0,4031.3,4087.5,336075
2026-05-13 12:15,4087.3,4110.0,4080.0,4092.2,321212
2026-05-13 13:15,4092.6,4103.9,4081.3,4101.0,187807
2026-05-13 14:15,4101.0,4108.4,4088.9,4097.4,284930
2026-05-13 15:15,4097.4,4100.4,4073.5,4090.7,123413
2026-05-14 09:15,4115.5,4119.6,4059.5,4077.2,0
2026-05-14 10:15,4075.8,4105.7,4075.0,4090.9,166718
2026-05-14 11:15,4090.4,4124.0,4090.4,4114.0,212673
2026-05-14 12:15,4114.4,4124.2,4110.0,4117.4,111005
2026-05-14 13:15,4117.4,4136.8,4111.3,4131.6,126750
2026-05-14 14:15,4131.9,4146.7,4127.1,4133.2,131958
2026-05-14 15:15,4134.7,4144.0,4132.1,4143.0,54203
2026-05-15 09:15,4167.8,4179.6,4142.4,4167.1,0
2026-05-15 10:15,4168.3,4193.9,4159.1,4166.0,222041
2026-05-15 11:15,4165.9,4174.9,4152.3,4170.1,79886
2026-05-15 12:15,4170.1,4179.4,4163.2,4166.2,85980
2026-05-15 13:15,4166.3,4187.0,4163.0,4182.0,73106
2026-05-15 14:15,4182.6,4185.9,4156.0,4158.4,155563
2026-05-15 15:15,4161.1,4169.1,4154.1,4169.1,53511
2026-05-18 09:15,4128.1,4128.1,4070.0,4080.0,0
2026-05-18 10:15,4080.0,4106.5,4065.9,4098.9,141882
2026-05-18 11:15,4098.9,4127.0,4097.2,4109.3,116999
2026-05-18 12:15,4109.5,4141.7,4107.4,4129.4,83785
2026-05-18 13:15,4129.4,4165.2,4128.1,4163.1,90009
2026-05-18 14:15,4162.7,4182.6,4136.4,4162.4,181964
2026-05-18 15:15,4162.4,4181.3,4161.5,4167.0,77002
2026-05-19 09:15,4148.5,4167.9,4126.0,4161.1,0
2026-05-19 10:15,4161.5,4166.9,4151.0,4151.0,39649
2026-05-19 11:15,4151.1,4157.9,4135.7,4138.4,59916
2026-05-19 12:15,4138.4,4145.1,4130.5,4130.6,62117
2026-05-19 13:15,4130.6,4140.1,4115.6,4121.1,98984
2026-05-19 14:15,4121.5,4124.2,4097.6,4102.3,247061
2026-05-19 15:15,4102.8,4105.0,4095.0,4096.4,69468
2026-05-20 09:15,4053.2,4109.9,4053.2,4086.6,0
2026-05-20 10:15,4086.7,4090.9,4066.1,4073.0,103243
2026-05-20 11:15,4073.0,4093.1,4071.9,4085.4,57325
2026-05-20 12:15,4085.5,4099.0,4078.0,4081.6,50096
2026-05-20 13:15,4081.8,4086.0,4070.0,4080.1,221271
2026-05-20 14:15,4079.0,4116.5,4071.0,4108.4,273206
2026-05-20 15:15,4108.4,4110.4,4102.1,4106.4,81944
2026-05-21 09:15,4124.7,4131.9,4087.6,4089.5,0
2026-05-21 10:15,4089.0,4093.8,4074.5,4079.9,81574
2026-05-21 11:15,4079.9,4099.0,4070.0,4096.8,52417
2026-05-21 12:15,4096.8,4107.0,4073.0,4080.0,144273
2026-05-21 13:15,4080.0,4087.0,4072.0,4075.8,157756
2026-05-21 14:15,4075.8,4090.0,4073.5,4085.0,150743
2026-05-21 15:15,4085.0,4085.0,4079.2,4083.1,81978
2026-05-22 09:15,4063.0,4113.0,4054.7,4092.7,0
2026-05-22 10:15,4092.7,4094.1,4074.1,4078.8,75611
2026-05-22 11:15,4077.8,4092.0,4076.7,4078.6,56086
2026-05-22 12:15,4078.6,4091.0,4074.7,4087.3,117364
2026-05-22 13:15,4088.7,4110.8,4087.5,4102.2,108904
2026-05-22 14:15,4102.1,4103.9,4076.0,4078.6,178992
2026-05-22 15:15,4078.7,4099.4,4076.0,4099.4,82777
2026-05-25 09:15,4120.1,4142.6,4112.3,4124.3,0
2026-05-25 10:15,4125.1,4161.0,4124.5,4160.0,69946
2026-05-25 11:15,4160.0,4167.5,4140.6,4145.7,126367
2026-05-25 12:15,4145.7,4159.5,4143.5,4148.6,69938
2026-05-25 13:15,4150.2,4162.5,4141.4,4159.3,59130
2026-05-25 14:15,4160.5,4167.0,4153.0,4157.9,94688
2026-05-25 15:15,4157.9,4162.7,4150.0,4159.2,74497
2026-05-26 09:15,4151.0,4151.0,4116.2,4141.6,0
2026-05-26 10:15,4141.1,4160.0,4137.3,4155.0,77474
2026-05-26 11:15,4156.0,4158.8,4144.1,4144.2,28899
2026-05-26 12:15,4144.4,4147.3,4097.8,4099.5,120357
2026-05-26 13:15,4099.8,4110.0,4093.0,4099.6,154741
2026-05-26 14:15,4100.0,4109.2,4092.0,4108.1,211450
2026-05-26 15:15,4108.5,4120.0,4105.0,4115.0,60504
2026-05-27 09:15,4094.3,4138.3,4094.3,4135.9,0
2026-05-27 10:15,4134.0,4137.4,4120.0,4127.1,29580
2026-05-27 11:15,4125.6,4130.0,4101.5,4104.0,42294
2026-05-27 12:15,4102.8,4112.0,4100.0,4107.7,41770
2026-05-27 13:15,4107.3,4121.3,4104.1,4118.4,49747
2026-05-27 14:15,4118.0,4136.9,4117.7,4130.1,117192
2026-05-27 15:15,4130.1,4162.3,4130.0,4150.0,75288
2026-05-29 09:15,4119.3,4161.5,4119.3,4141.9,0
2026-05-29 10:15,4141.4,4151.5,4128.7,4131.1,78286
2026-05-29 11:15,4131.1,4145.0,4109.0,4112.6,66807
2026-05-29 12:15,4111.6,4122.1,4095.2,4095.9,67771
2026-05-29 13:15,4095.9,4102.7,4084.5,4086.5,83993
2026-05-29 14:15,4086.0,4100.9,4060.2,4060.8,904050
2026-05-29 15:15,4061.3,4114.3,4061.3,4110.9,683109
2026-06-01 09:15,4099.8,4099.9,4032.9,4039.4,0
2026-06-01 10:15,4038.0,4047.5,4032.0,4041.7,34665
2026-06-01 11:15,4041.7,4045.8,4021.6,4029.2,47173
2026-06-01 12:15,4026.6,4036.0,4023.0,4025.0,30456
2026-06-01 13:15,4024.9,4028.0,4012.7,4015.2,69445
2026-06-01 14:15,4015.2,4028.2,4007.3,4025.5,122038
2026-06-01 15:15,4025.5,4027.9,4010.0,4024.6,45364
2026-06-02 09:15,4012.4,4018.2,3987.1,4009.9,0
2026-06-02 10:15,4009.3,4028.3,4004.0,4014.1,38444
2026-06-02 11:15,4014.1,4029.0,4005.6,4020.3,38512
2026-06-02 12:15,4019.6,4045.9,4015.0,4040.0,79057
2026-06-02 13:15,4040.0,4087.8,4036.2,4081.7,98015
2026-06-02 14:15,4080.9,4085.0,4055.8,4078.3,120611
2026-06-02 15:15,4079.0,4088.0,4068.0,4078.1,58127
2026-06-03 09:15,4054.0,4081.6,4034.4,4048.7,0
2026-06-03 10:15,4048.7,4054.2,4007.0,4009.0,113755
