datetime,open,high,low,close,volume
2026-04-28 09:15,1820.2,1831.9,1812.8,1831.5,0
2026-04-28 10:15,1832.0,1846.5,1831.0,1843.6,727392
2026-04-28 11:15,1843.5,1844.2,1833.0,1834.4,1086324
2026-04-28 12:15,1834.4,1836.5,1830.1,1834.0,890732
2026-04-28 13:15,1834.1,1838.7,1829.9,1833.5,1435603
2026-04-28 14:15,1833.5,1849.4,1832.7,1839.5,4331651
2026-04-28 15:15,1839.3,1851.5,1837.5,1850.0,1231899
2026-04-29 09:15,1847.9,1880.9,1847.9,1880.8,0
2026-04-29 10:15,1880.8,1900.2,1880.5,1892.0,1255700
2026-04-29 11:15,1891.8,1892.0,1881.6,1884.6,684510
2026-04-29 12:15,1884.6,1890.2,1883.7,1888.6,767944
2026-04-29 13:15,1888.8,1894.5,1886.1,1888.6,2081588
2026-04-29 14:15,1888.6,1891.5,1884.7,1886.6,1431543
2026-04-29 15:15,1886.6,1889.7,1884.9,1885.8,433467
2026-04-30 09:15,1869.4,1877.7,1861.7,1869.8,0
2026-04-30 10:15,1870.6,1880.8,1864.5,1871.6,948663
2026-04-30 11:15,1871.6,1880.5,1871.0,1879.2,1741215
2026-04-30 12:15,1879.1,1880.8,1872.5,1879.1,1319441
2026-04-30 13:15,1879.1,1905.9,1879.1,1903.7,2753483
2026-04-30 14:15,1903.7,1904.6,1883.7,1886.9,2800252
2026-04-30 15:15,1886.9,1894.0,1884.1,1886.8,950920
2026-05-04 09:15,1878.6,1895.3,1866.0,1866.0,0
2026-05-04 10:15,1866.3,1866.3,1848.0,1857.0,1468800
2026-05-04 11:15,1856.9,1862.7,1842.1,1842.7,1405006
2026-05-04 12:15,1842.7,1844.6,1836.1,1840.1,1082181
2026-05-04 13:15,1840.2,1840.5,1828.6,1830.1,1758621
2026-05-04 14:15,1830.1,1835.9,1822.3,1827.4,2023591
2026-05-04 15:15,1827.6,1829.0,1825.1,1828.0,702211
2026-05-05 09:15,1828.6,1846.0,1819.9,1826.2,0
2026-05-05 10:15,1826.2,1828.3,1819.1,1824.8,654972
2026-05-05 11:15,1824.7,1831.7,1802.6,1813.0,1146717
2026-05-05 12:15,1812.8,1823.1,1806.2,1821.0,1423383
2026-05-05 13:15,1821.0,1822.1,1806.7,1809.6,2532864
2026-05-05 14:15,1809.5,1814.9,1801.0,1804.9,2969305
2026-05-05 15:15,1805.0,1816.0,1804.4,1816.0,1009367
2026-05-06 09:15,1817.0,1832.0,1814.0,1831.6,0
2026-05-06 10:15,1831.9,1835.5,1827.0,1834.0,1089391
2026-05-06 11:15,1834.0,1836.8,1831.2,1834.5,491117
2026-05-06 12:15,1834.2,1835.0,1827.6,1834.7,547316
2026-05-06 13:15,1834.7,1837.2,1829.8,1833.4,565763
2026-05-06 14:15,1833.7,1841.0,1832.0,1832.1,1327652
2026-05-06 15:15,1832.1,1834.0,1829.8,1833.8,441240
2026-05-07 09:15,1837.0,1843.9,1822.2,1825.0,0
2026-05-07 10:15,1825.1,1832.9,1825.1,1828.9,851599
2026-05-07 11:15,1828.9,1833.7,1822.2,1830.4,917796
2026-05-07 12:15,1829.7,1838.6,1828.1,1832.4,1095941
2026-05-07 13:15,1832.5,1832.5,1826.6,1831.3,882042
2026-05-07 14:15,1831.3,1831.5,1822.0,1824.4,2000430
2026-05-07 15:15,1824.4,1830.5,1822.7,1826.6,793071
2026-05-08 09:15,1815.4,1830.8,1815.4,1820.0,0
2026-05-08 10:15,1819.7,1830.3,1818.0,1827.3,540395
2026-05-08 11:15,1827.6,1835.0,1822.2,1834.7,637557
2026-05-08 12:15,1834.7,1839.8,1834.0,1838.4,558202
2026-05-08 13:15,1838.4,1840.8,1832.1,1834.0,631321
2026-05-08 14:15,1834.3,1839.5,1832.8,1834.4,960928
2026-05-08 15:15,1834.4,1836.5,1830.0,1834.7,562570
2026-05-11 09:15,1815.0,1817.6,1778.0,1783.5,0
2026-05-11 10:15,1783.5,1785.0,1757.2,1763.9,3529964
2026-05-11 11:15,1763.8,1773.0,1760.1,1762.5,2915960
2026-05-11 12:15,1762.5,1770.8,1761.2,1769.1,1557388
2026-05-11 13:15,1768.9,1776.1,1767.0,1768.1,1841902
2026-05-11 14:15,1768.0,1770.3,1756.1,1756.4,2671706
2026-05-11 15:15,1756.2,1766.0,1756.1,1764.9,1178397
2026-05-12 09:15,1758.1,1774.9,1753.5,1770.0,0
2026-05-12 10:15,1769.9,1774.4,1763.8,1772.7,1606506
2026-05-12 11:15,1772.7,1776.3,1766.5,1769.9,1403930
2026-05-12 12:15,1769.8,1770.5,1761.8,1763.2,915766
2026-05-12 13:15,1763.2,1766.0,1758.5,1761.9,1602352
2026-05-12 14:15,1761.9,1764.6,1753.0,1755.4,2794123
2026-05-12 15:15,1755.4,1763.0,1754.5,1762.3,937504
2026-05-13 09:15,1755.9,1785.9,1745.1,1785.5,0
2026-05-13 10:15,1785.4,1792.2,1776.8,1783.3,1902956
2026-05-13 11:15,1783.5,1785.5,1778.0,1779.7,1011948
2026-05-13 12:15,1779.6,1787.6,1776.9,1783.5,1141359
2026-05-13 13:15,1784.1,1788.5,1781.3,1787.7,812866
2026-05-13 14:15,1787.8,1798.0,1786.0,1790.9,1959056
2026-05-13 15:15,1790.8,1793.0,1781.2,1789.2,871781
2026-05-14 09:15,1814.9,1832.2,1798.3,1823.6,0
2026-05-14 10:15,1823.7,1834.6,1822.5,1829.1,1790360
2026-05-14 11:15,1829.0,1858.0,1829.0,1849.1,3745539
2026-05-14 12:15,1849.1,1876.7,1845.4,1873.8,2336815
2026-05-14 13:15,1873.8,1883.6,1871.5,1875.0,2795093
2026-05-14 14:15,1875.3,1886.0,1873.3,1883.4,3635037
2026-05-14 15:15,1883.4,1885.9,1881.9,1883.0,1764447
2026-05-15 09:15,1883.1,1922.8,1883.1,1916.3,0
2026-05-15 10:15,1916.3,1921.9,1911.4,1914.9,1576021
