datetime,open,high,low,close,volume
2026-04-28 09:15,1894.27,1895.29,1867.56,1883.91,0
2026-04-28 10:15,1883.78,1888.89,1877.78,1879.38,148469
2026-04-28 11:15,1879.38,1885.87,1876.31,1884.44,95972
2026-04-28 12:15,1884.44,1884.44,1874.13,1880.04,86386
2026-04-28 13:15,1880.44,1891.11,1876.49,1886.44,100355
2026-04-28 14:15,1886.53,1896.36,1884.44,1888.98,114151
2026-04-28 15:15,1888.53,1896.44,1886.71,1892.89,58388
2026-04-29 09:15,1905.82,1912.89,1893.38,1895.69,0
2026-04-29 10:15,1895.47,1895.73,1885.33,1893.33,94702
2026-04-29 11:15,1893.33,1907.56,1893.33,1897.78,86686
2026-04-29 12:15,1897.78,1907.91,1896.93,1899.6,94798
2026-04-29 13:15,1899.73,1900.8,1884.44,1888.44,78400
2026-04-29 14:15,1888.44,1891.02,1878.71,1878.93,72727
2026-04-29 15:15,1878.89,1879.11,1875.24,1876.04,51278
2026-04-30 09:15,1873.78,1873.78,1841.33,1841.78,0
2026-04-30 10:15,1841.33,1843.42,1833.11,1835.38,66289
2026-04-30 11:15,1835.51,1843.07,1834.76,1842.36,30108
2026-04-30 12:15,1842.22,1847.42,1838.04,1841.78,35659
2026-04-30 13:15,1841.87,1855.56,1838.13,1848.0,56602
2026-04-30 14:15,1848.76,1855.42,1838.13,1840.71,124926
2026-04-30 15:15,1839.96,1845.47,1839.56,1842.04,81932
2026-05-04 09:15,1848.67,1863.69,1841.47,1849.73,0
2026-05-04 10:15,1849.11,1853.33,1843.64,1844.49,73071
2026-05-04 11:15,1844.49,1848.13,1822.18,1822.4,117128
2026-05-04 12:15,1822.67,1822.84,1808.31,1816.76,93545
2026-05-04 13:15,1816.76,1834.58,1808.89,1833.73,110065
2026-05-04 14:15,1834.58,1849.78,1832.53,1847.91,119586
2026-05-04 15:15,1848.22,1852.36,1842.62,1848.0,51604
2026-05-05 09:15,1844.44,1844.44,1821.42,1825.51,0
2026-05-05 10:15,1825.69,1828.22,1820.13,1826.18,48901
