datetime,open,high,low,close,volume
2026-04-28 09:15,409.48,410.27,407.98,409.95,0
2026-04-28 10:15,409.83,411.25,409.67,409.8,141440
2026-04-28 11:15,409.92,410.17,408.55,409.35,95198
2026-04-28 12:15,409.27,411.45,408.33,409.75,223470
2026-04-28 13:15,409.8,411.45,407.52,408.4,477694
2026-04-28 14:15,408.4,410.67,408.35,408.83,360475
2026-04-28 15:15,408.83,408.88,407.6,408.65,116031
2026-04-29 09:15,411.5,412.45,408.58,410.75,0
2026-04-29 10:15,411.0,411.33,409.8,409.98,99522
2026-04-29 11:15,409.98,410.6,409.67,410.17,64033
2026-04-29 12:15,410.05,410.27,409.3,409.77,102458
2026-04-29 13:15,409.77,410.0,406.6,407.25,184815
2026-04-29 14:15,407.23,407.85,405.75,405.85,228686
2026-04-29 15:15,405.88,406.05,405.5,406.0,90313
2026-04-30 09:15,405.0,405.0,400.77,400.9,0
2026-04-30 10:15,400.9,401.25,399.1,399.38,196754
2026-04-30 11:15,399.38,400.15,399.0,399.85,139999
2026-04-30 12:15,399.85,400.7,399.42,400.0,118939
2026-04-30 13:15,400.0,400.17,399.25,399.6,197328
2026-04-30 14:15,399.6,400.0,398.15,398.65,205070
2026-04-30 15:15,398.55,399.7,398.55,399.5,84698
2026-05-04 09:15,402.75,403.58,399.73,401.3,0
2026-05-04 10:15,401.3,401.67,400.1,400.73,89997
2026-05-04 11:15,400.55,401.52,399.55,399.55,132484
2026-05-04 12:15,399.8,400.35,399.0,399.3,71934
2026-05-04 13:15,399.3,399.8,398.1,399.73,54386
2026-05-04 14:15,399.98,401.27,399.5,400.85,184150
2026-05-04 15:15,401.05,401.85,400.5,401.5,108276
2026-05-05 09:15,400.0,400.42,398.88,399.17,0
2026-05-05 10:15,399.3,399.65,398.67,399.05,99465
2026-05-05 11:15,399.17,399.73,398.5,398.88,52843
2026-05-05 12:15,398.88,400.4,398.88,400.23,78007
2026-05-05 13:15,400.35,400.38,399.05,399.17,51896
2026-05-05 14:15,399.15,399.98,399.15,399.92,133893
2026-05-05 15:15,399.92,400.4,399.62,399.62,43989
2026-05-06 09:15,402.2,403.62,400.65,401.0,0
2026-05-06 10:15,400.77,401.0,400.0,400.12,118976
2026-05-06 11:15,400.23,400.7,399.73,400.5,105090
2026-05-06 12:15,400.62,401.38,399.23,399.7,113278
2026-05-06 13:15,399.75,401.25,399.75,401.0,124209
2026-05-06 14:15,401.0,404.25,401.0,403.42,420634
2026-05-06 15:15,403.42,404.45,403.0,403.52,179580
2026-05-07 09:15,405.0,405.35,401.62,404.8,0
2026-05-07 10:15,404.92,404.92,402.08,402.42,152654
2026-05-07 11:15,402.45,406.9,402.3,406.7,170183
2026-05-07 12:15,406.98,407.83,405.6,405.77,165819
2026-05-07 13:15,405.6,406.45,405.05,406.02,95797
2026-05-07 14:15,406.17,407.7,405.42,405.62,226178
2026-05-07 15:15,405.7,405.85,405.0,405.45,110675
2026-05-08 09:15,403.6,404.95,401.12,402.17,0
2026-05-08 10:15,402.25,403.0,401.75,401.8,111989
2026-05-08 11:15,401.8,402.0,401.0,401.05,133984
2026-05-08 12:15,401.05,401.58,400.33,400.92,87413
2026-05-08 13:15,400.92,401.4,400.5,400.52,72899
2026-05-08 14:15,400.55,401.55,400.5,400.83,122621
2026-05-08 15:15,400.83,401.5,400.77,401.4,100548
2026-05-11 09:15,399.5,400.33,398.1,399.1,0
2026-05-11 10:15,399.0,399.3,397.5,398.27,167547
2026-05-11 11:15,398.33,403.05,398.17,401.62,230519
2026-05-11 12:15,401.62,401.73,399.23,400.58,377720
2026-05-11 13:15,400.6,401.25,399.73,399.75,173693
2026-05-11 14:15,399.8,400.73,398.2,398.65,394804
2026-05-11 15:15,398.83,399.83,398.83,399.5,130724
2026-05-12 09:15,399.0,399.83,392.8,394.58,0
2026-05-12 10:15,394.58,396.3,394.12,394.83,228110
2026-05-12 11:15,394.8,395.08,393.85,394.17,87980
2026-05-12 12:15,394.25,394.45,392.5,393.2,106665
2026-05-12 13:15,393.05,393.85,391.15,391.52,165009
