datetime,open,high,low,close,volume
2026-04-28 09:15,1628.5,1648.0,1625.5,1636.4,0
2026-04-28 10:15,1636.3,1636.5,1627.7,1628.9,179654
2026-04-28 11:15,1628.9,1633.4,1625.0,1631.5,445574
2026-04-28 12:15,1631.4,1632.0,1626.0,1627.2,156627
2026-04-28 13:15,1627.4,1631.6,1626.3,1628.6,238782
2026-04-28 14:15,1628.7,1643.5,1627.2,1636.8,656328
2026-04-28 15:15,1637.3,1639.8,1636.4,1637.6,158800
2026-04-29 09:15,1645.0,1658.9,1645.0,1648.9,0
2026-04-29 10:15,1649.0,1671.8,1646.6,1668.3,546331
2026-04-29 11:15,1668.1,1669.5,1661.1,1665.0,357370
2026-04-29 12:15,1665.0,1668.5,1663.0,1663.8,131819
2026-04-29 13:15,1663.8,1664.4,1653.8,1660.2,226984
2026-04-29 14:15,1660.5,1668.3,1655.7,1660.9,449663
2026-04-29 15:15,1660.6,1661.1,1651.1,1655.0,231581
2026-04-30 09:15,1627.9,1637.3,1607.4,1613.2,0
2026-04-30 10:15,1613.2,1633.2,1611.7,1629.3,440013
2026-04-30 11:15,1629.2,1638.9,1627.3,1633.7,384406
2026-04-30 12:15,1633.8,1637.4,1627.0,1628.0,288278
2026-04-30 13:15,1628.0,1647.0,1598.0,1600.0,1147947
2026-04-30 14:15,1601.4,1662.8,1601.0,1661.7,1709443
2026-04-30 15:15,1661.8,1676.1,1657.3,1657.3,1016259
2026-05-04 09:15,1706.0,1723.0,1688.0,1708.8,0
2026-05-04 10:15,1708.8,1740.0,1701.2,1735.3,1068007
2026-05-04 11:15,1735.8,1748.6,1722.9,1723.4,1398083
2026-05-04 12:15,1723.2,1738.1,1719.0,1736.6,698467
2026-05-04 13:15,1736.8,1737.3,1724.1,1727.7,570285
2026-05-04 14:15,1727.4,1746.7,1726.0,1742.9,916308
2026-05-04 15:15,1742.9,1747.8,1738.0,1746.8,471092
2026-05-05 09:15,1749.8,1757.3,1719.0,1740.9,0
2026-05-05 10:15,1740.9,1750.7,1721.5,1725.0,853055
2026-05-05 11:15,1725.0,1732.4,1725.0,1731.6,216249
2026-05-05 12:15,1731.7,1738.4,1727.0,1735.9,293170
2026-05-05 13:15,1735.9,1741.9,1732.0,1732.5,486185
2026-05-05 14:15,1732.7,1735.9,1725.3,1726.0,437981
2026-05-05 15:15,1726.2,1727.5,1719.0,1725.0,323456
