datetime,open,high,low,close,volume
2026-04-28 09:15,9641.5,9662.5,9574.0,9652.0,0
2026-04-28 10:15,9649.0,9660.0,9611.5,9628.0,21581
2026-04-28 11:15,9628.0,9634.5,9537.0,9543.5,59924
2026-04-28 12:15,9543.0,9554.5,9510.0,9546.5,31953
2026-04-28 13:15,9546.5,9562.5,9523.5,9536.0,38240
2026-04-28 14:15,9536.0,9540.5,9475.0,9490.0,55412
2026-04-28 15:15,9492.0,9509.0,9486.0,9495.0,19432
2026-04-29 09:15,9501.0,9706.0,9501.0,9645.0,0
2026-04-29 10:15,9644.5,9652.5,9600.0,9626.0,97184
2026-04-29 11:15,9629.0,9630.0,9612.0,9630.0,13566
2026-04-29 12:15,9630.0,9642.0,9606.5,9608.5,16681
2026-04-29 13:15,9608.5,9614.5,9556.0,9580.0,25564
2026-04-29 14:15,9575.5,9582.0,9531.5,9549.5,33269
2026-04-29 15:15,9550.0,9550.0,9510.0,9514.5,18071
2026-04-30 09:15,9515.5,9524.5,9364.0,9374.0,0
2026-04-30 10:15,9371.5,9815.0,9363.0,9678.0,259800
2026-04-30 11:15,9676.5,9796.5,9669.5,9757.0,298085
2026-04-30 12:15,9757.0,9882.0,9749.5,9835.0,154380
2026-04-30 13:15,9836.0,9959.5,9832.0,9936.5,134178
2026-04-30 14:15,9934.0,10042.5,9933.5,9989.5,229864
2026-04-30 15:15,9990.0,10045.0,9982.5,10045.0,75976
2026-05-04 09:15,10276.5,10473.5,10276.5,10322.0,0
2026-05-04 10:15,10322.0,10340.0,10296.5,10306.0,79151
2026-05-04 11:15,10307.5,10313.0,10120.0,10129.0,94383
2026-05-04 12:15,10125.0,10192.0,10105.0,10130.5,88835
2026-05-04 13:15,10132.5,10145.0,10067.0,10145.0,67859
2026-05-04 14:15,10145.0,10179.0,10105.5,10121.5,63997
2026-05-04 15:15,10126.0,10155.0,10105.0,10148.0,34845
2026-05-05 09:15,10114.5,10172.5,10078.5,10100.0,0
2026-05-05 10:15,10096.5,10099.5,10041.0,10067.0,35573
2026-05-05 11:15,10067.0,10091.0,10041.0,10066.0,20200
2026-05-05 12:15,10062.0,10110.0,10040.5,10067.5,35315
2026-05-05 13:15,10067.5,10067.5,10028.0,10043.0,18940
2026-05-05 14:15,10039.0,10051.0,10018.0,10030.0,28006
2026-05-05 15:15,10029.5,10068.0,10029.5,10046.0,35490
2026-05-06 09:15,10177.0,10270.5,10168.5,10237.0,0
2026-05-06 10:15,10239.0,10310.0,10143.0,10165.5,90957
2026-05-06 11:15,10165.0,10285.5,10162.0,10227.0,59284
2026-05-06 12:15,10226.5,10235.0,10185.0,10226.0,14236
2026-05-06 13:15,10226.0,10236.0,10189.0,10230.0,17907
2026-05-06 14:15,10232.0,10316.0,10215.0,10308.0,59302
2026-05-06 15:15,10305.0,10390.0,10303.5,10319.0,29138
2026-05-07 09:15,10539.0,10739.0,10330.0,10557.5,453450
2026-05-07 10:15,10558.5,10646.0,10509.0,10567.0,148648
2026-05-07 11:15,10566.5,10694.5,10319.0,10637.0,145019
2026-05-07 12:15,10639.0,10692.0,10593.0,10648.5,172414
2026-05-07 13:15,10648.5,10651.0,10602.5,10616.5,45107
2026-05-07 14:15,10618.5,10630.0,10564.0,10608.0,91645
2026-05-07 15:15,10608.0,10614.5,10590.0,10590.0,48060
2026-05-08 09:15,10604.5,10680.0,10540.0,10676.5,0
2026-05-08 10:15,10679.5,10748.5,10660.0,10716.0,64728
2026-05-08 11:15,10723.0,10785.0,10705.0,10763.0,60278
2026-05-08 12:15,10766.5,10775.0,10685.5,10687.5,36583
2026-05-08 13:15,10690.0,10719.0,10675.0,10711.5,24350
2026-05-08 14:15,10708.0,10744.5,10704.5,10717.5,56406
2026-05-08 15:15,10716.5,10727.5,10688.0,10711.5,38783
2026-05-11 09:15,10617.0,10617.0,10519.0,10575.0,0
2026-05-11 10:15,10577.5,10590.5,10524.5,10581.0,19971
2026-05-11 11:15,10581.0,10640.0,10563.5,10626.5,29345
2026-05-11 12:15,10623.0,10626.5,10593.5,10598.0,19243
2026-05-11 13:15,10598.0,10613.5,10590.5,10600.0,42882
2026-05-11 14:15,10599.0,10625.0,10590.0,10597.5,35222
2026-05-11 15:15,10597.0,10600.0,10579.0,10596.0,20612
2026-05-12 09:15,10575.0,10684.0,10562.5,10573.0,0
2026-05-12 10:15,10570.5,10604.5,10543.0,10579.0,30073
2026-05-12 11:15,10579.5,10598.5,10559.0,10582.5,73815
2026-05-12 12:15,10580.5,10592.0,10521.5,10537.5,60395
2026-05-12 13:15,10536.5,10574.5,10476.5,10486.0,44359
2026-05-12 14:15,10486.0,10494.5,10371.0,10373.0,84252
2026-05-12 15:15,10372.5,10405.0,10367.0,10397.0,42206
2026-05-13 09:15,10376.5,10455.0,10240.0,10269.5,0
2026-05-13 10:15,10269.0,10328.5,10220.5,10274.5,24512
2026-05-13 11:15,10274.5,10326.5,10247.5,10289.5,55013
2026-05-13 12:15,10288.0,10356.5,10250.0,10342.5,60327
2026-05-13 13:15,10340.5,10340.5,10273.0,10279.5,48644
2026-05-13 14:15,10279.0,10319.0,10255.0,10259.0,74509
2026-05-13 15:15,10258.0,10285.5,10245.0,10262.0,34348
2026-05-14 09:15,10330.0,10413.5,10253.0,10310.0,0
2026-05-14 10:15,10308.0,10392.5,10296.5,10320.0,64309
2026-05-14 11:15,10321.0,10439.0,10320.5,10388.0,68951
2026-05-14 12:15,10386.0,10460.0,10385.0,10446.5,89297
2026-05-14 13:15,10447.0,10515.0,10444.0,10470.0,54197
2026-05-14 14:15,10470.0,10471.5,10421.0,10456.0,65785
2026-05-14 15:15,10454.0,10465.0,10440.5,10442.0,30107
2026-05-15 09:15,10485.5,10540.5,10417.0,10446.5,0
2026-05-15 10:15,10448.0,10492.0,10386.5,10395.5,62229
2026-05-15 11:15,10395.0,10426.0,10365.0,10422.0,12625
2026-05-15 12:15,10422.0,10424.0,10365.0,10371.5,13345
2026-05-15 13:15,10372.0,10377.0,10297.0,10320.0,23890
2026-05-15 14:15,10319.5,10395.0,10305.0,10380.0,55694
2026-05-15 15:15,10381.0,10391.5,10368.5,10375.0,13410
2026-05-18 09:15,10281.5,10300.0,10204.0,10247.5,0
2026-05-18 10:15,10246.0,10246.0,10144.5,10221.0,45732
2026-05-18 11:15,10221.5,10274.0,10213.0,10224.5,61431
2026-05-18 12:15,10226.0,10230.0,10170.5,10183.5,39745
2026-05-18 13:15,10184.0,10200.0,10170.0,10187.5,27990
2026-05-18 14:15,10189.0,10221.5,10165.5,10192.0,49104
2026-05-18 15:15,10195.0,10204.5,10178.5,10186.0,21344
2026-05-19 09:15,10235.0,10245.5,10149.0,10192.0,0
2026-05-19 10:15,10192.0,10199.5,10165.5,10178.5,14241
2026-05-19 11:15,10179.0,10275.0,10171.0,10260.0,33047
2026-05-19 12:15,10260.0,10264.0,10225.0,10225.0,10287
2026-05-19 13:15,10224.5,10277.0,10220.5,10274.5,14339
2026-05-19 14:15,10276.5,10284.0,10205.5,10210.5,25736
2026-05-19 15:15,10210.5,10213.0,10187.5,10193.5,14232
2026-05-20 09:15,10158.0,10264.5,10079.5,10259.0,0
2026-05-20 10:15,10259.0,10369.0,10250.5,10363.5,48246
2026-05-20 11:15,10363.5,10414.5,10351.5,10383.0,56971
2026-05-20 12:15,10383.5,10435.0,10374.5,10421.0,41682
2026-05-20 13:15,10422.0,10437.0,10400.0,10429.5,56142
2026-05-20 14:15,10429.0,10483.0,10418.0,10470.0,74998
2026-05-20 15:15,10470.0,10475.5,10439.0,10462.5,32106
2026-05-21 09:15,10519.0,10584.5,10493.5,10584.0,0
2026-05-21 10:15,10584.0,10630.0,10584.0,10590.0,54520
2026-05-21 11:15,10590.5,10675.0,10541.5,10655.5,64948
